Interface:  eno1
('16:56:10.842755', 8162.19, 8642.32, 10760.26, 17.8, 0.0, 2.063722222222223)
('16:56:10.867773', 8532.61, 8532.61, 10765.43, 17.8, 0.0, 1.9879166666666674)
('16:56:10.893111', 8425.11, 7957.04, 10771.04, 17.9, 10.0, 2.048222222222223)
('16:56:10.921734', 8286.51, 8700.83, 10776.08, 17.9, 10.0, 1.9306388888888897)
('16:56:10.947403', 8316.1, 8316.1, 10778.79, 17.9, 0.0, 1.8527222222222224)
('16:56:10.973217', 8728.81, 8269.4, 10783.21, 17.9, 10.0, 1.9390555555555562)
('16:56:11.000426', 8281.51, 8281.51, 10786.91, 17.9, 9.5, 1.8581111111111115)
('16:56:11.032488', 8137.66, 8507.55, 10792.07, 17.9, 10.0, 1.8970833333333335)
('16:56:11.058537', 8649.88, 8194.62, 10797.92, 17.9, 11.1, 1.9303888888888894)
('16:56:11.084123', 8343.22, 8343.22, 10801.61, 17.9, 0.0, 1.7583611111111113)
('16:56:11.109651', 8362.23, 8362.23, 10805.7, 17.9, 0.0, 1.8187222222222228)
('16:56:11.134654', 8537.74, 8537.74, 10805.98, 17.9, 0.0, 2.069361111111112)
('16:56:11.161966', 8301.2, 8250.28, 10806.68, 17.9, 12.5, 2.087861111111112)
('16:56:11.186512', 8213.24, 7730.11, 10806.93, 17.9, 11.1, 2.3940277777777776)
('16:56:11.211629', 7554.67, 7082.5, 10806.87, 17.9, 0.0, 2.225333333333334)
('16:56:11.236861', 7050.24, 7520.26, 10807.26, 17.9, 11.1, 2.0665833333333343)
------------time slot: 2015-08-02 00:00:07, band 7321.0 Kbps -------------
('16:56:11.262340', 6981.83, 6981.83, 10776.06, 17.9, 5.0, 1.9050000000000007)
('16:56:11.291195', 7398.02, 7398.02, 10773.71, 17.9, 4.8, 1.8415000000000008)
('16:56:11.320715', 6829.52, 6829.52, 10773.74, 17.9, 4.3, 1.6915277777777782)
('16:56:11.354368', 7400.59, 7400.59, 10773.74, 17.9, 10.0, 1.9358888888888899)
('16:56:11.380751', 7192.15, 7192.15, 10773.74, 17.9, 8.0, 1.6054166666666674)
('16:56:11.414584', 7010.38, 7010.38, 10773.96, 17.9, 4.3, 1.5581666666666674)
('16:56:11.448471', 7349.35, 7349.35, 10775.2, 17.9, 11.8, 1.8793888888888892)
('16:56:11.475694', 6970.24, 6970.24, 10775.6, 17.9, 4.3, 1.7887777777777787)
('16:56:11.508762', 7172.84, 7172.84, 10775.6, 17.9, 12.5, 1.9469722222222228)
('16:56:11.533889', 7079.54, 7079.54, 10775.59, 17.9, 4.3, 1.9194722222222234)
('16:56:11.567594', 7389.12, 7389.12, 10775.59, 17.9, 0.0, 1.830055555555556)
('16:56:11.601409', 7014.09, 7014.09, 10775.59, 17.9, 4.2, 1.8051944444444448)
('16:56:11.634934', 7075.05, 7075.05, 10775.59, 17.9, 4.5, 1.982111111111112)
('16:56:11.668814', 7350.75, 7350.75, 10780.49, 17.9, 12.5, 2.248666666666667)
('16:56:11.693430', 7226.84, 7226.84, 10784.18, 17.9, 0.0, 1.9464722222222228)
[Debug] Time:  1.000074863433838
('16:56:11.717965', 7250.36, 7250.36, 10789.84, 17.9, 12.5, 2.089083333333334)
('16:56:11.742807', 7160.81, 7160.81, 10795.69, 17.9, 7.7, 1.9029722222222227)
('16:56:11.770407', 6875.17, 6875.17, 10797.41, 17.9, 15.0, 1.725250000000001)
('16:56:11.803046', 7266.88, 7266.88, 10797.65, 17.9, 8.3, 1.61913888888889)
('16:56:11.836859', 7014.63, 7014.63, 10803.34, 17.9, 12.5, 1.7527500000000014)
('16:56:11.861497', 7220.4, 7220.4, 10807.89, 17.9, 12.5, 1.9972777777777786)
